time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1452124486,0.378983333,0.00425,0.378983333,0.000266667,0.020183333,0.064066667,0.041966667,0.005066667,0.008233333,0.012983333,0.000666667,1.67e-05,0.0,0.031733333,0.001033333,0.002966667,0.0013,0.00425,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124487,0.463666667,0.004266667,0.463666667,0.000283333,0.02035,0.1373,0.041883333,0.00535,0.008383333,0.01305,0.000683333,1.67e-05,1.67e-05,0.0316,0.001016667,0.002983333,0.001266667,0.004266667,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124488,0.4682,0.004283333,0.4682,0.000283333,0.020433333,0.14455,0.0419,0.005266667,0.008366667,0.013116667,0.00065,1.67e-05,1.67e-05,0.031633333,0.001033333,0.002983333,0.0013,0.004283333,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124489,0.530066667,0.004266667,0.530066667,0.0003,0.020533333,0.200016667,0.041816667,0.00515,0.008266667,0.013133333,0.000666667,1.67e-05,0.0,0.031616667,0.00105,0.003,0.001333333,0.004266667,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124490,0.884033333,0.00425,0.884033333,0.000383333,0.02115,0.49585,0.0415,0.005283333,0.008683333,0.013333333,0.0006,0.000183333,0.0,0.03155,0.001033333,0.002983333,0.001233333,0.00425,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124491,1.145233333,0.004216667,1.145233333,0.000383333,0.098983333,0.655483333,0.04135,0.005316667,0.008616667,0.0133,0.000583333,0.000216667,0.0,0.0315,0.00105,0.002966667,0.001266667,0.004216667,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124492,1.180833333,0.00425,1.180833333,0.00035,0.158966667,0.63415,0.041383333,0.0055,0.008633333,0.01325,0.0006,0.00015,3.33e-05,0.03155,0.001,0.002983333,0.001266667,0.00425,34.52,clear-night,0.66,9.72,Clear,27.77,1013.29,8.24,0.5,292.0,0.0,24.46,0.0
1452124493,1.530033333,0.004283333,1.530033333,0.0002,0.500716667,0.64955,0.041533333,0.005166667,0.00835,0.012716667,0.000633333,3.33e-05,1.67e-05,0.031166667,0.001,0.002983333,0.001266667,0.004283333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124494,1.503316667,0.004266667,1.503316667,0.0002,0.496916667,0.629833333,0.0415,0.004983333,0.008316667,0.012683333,0.000633333,5e-05,1.67e-05,0.031266667,0.001033333,0.003,0.00125,0.004266667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124495,1.467583333,0.004216667,1.467583333,0.000233333,0.451783333,0.638266667,0.041433333,0.00505,0.008433333,0.012783333,0.000633333,1.67e-05,0.0,0.031133333,0.001033333,0.002966667,0.001266667,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124496,1.394766667,0.00425,1.394766667,0.00025,0.377483333,0.645,0.04125,0.005083333,0.008366667,0.012816667,0.000633333,1.67e-05,0.0,0.031033333,0.001033333,0.002983333,0.0012,0.00425,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124497,0.960166667,0.0042,0.960166667,0.000433333,0.02135,0.6319,0.040933333,0.005616667,0.008733333,0.013366667,0.0006,0.000283333,0.0,0.031066667,0.000983333,0.0031,0.001283333,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124498,0.96955,0.0042,0.96955,0.000433333,0.021333333,0.6429,0.040833333,0.005533333,0.00865,0.013333333,0.000616667,0.0003,1.67e-05,0.030983333,0.001,0.003083333,0.001233333,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124499,0.885216667,0.004166667,0.885216667,0.0004,0.021283333,0.570416667,0.040766667,0.005333333,0.008433333,0.01335,0.0006,0.000233333,0.0,0.0308,0.000983333,0.003116667,0.001316667,0.004166667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124500,0.601883333,0.004216667,0.601883333,0.00035,0.0207,0.331983333,0.04085,0.005216667,0.00885,0.01315,0.000666667,0.000133333,0.0,0.03075,0.001,0.0031,0.001266667,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124501,0.28295,0.004216667,0.28295,0.000283333,0.020133333,0.064666667,0.040933333,0.005083333,0.008283333,0.01295,0.0007,0.0,0.0,0.030633333,0.000983333,0.003133333,0.0013,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124502,0.282566667,0.004233333,0.282566667,0.000266667,0.0201,0.06475,0.040833333,0.0051,0.00835,0.012916667,0.0007,3.33e-05,1.67e-05,0.030516667,0.001,0.003116667,0.00125,0.004233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124503,0.281283333,0.004233333,0.281283333,0.000283333,0.020133333,0.064,0.040783333,0.005083333,0.008333333,0.01295,0.000716667,0.0,0.0,0.030466667,0.001,0.003116667,0.00135,0.004233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124504,0.2827,0.004216667,0.2827,0.000266667,0.02015,0.065216667,0.040766667,0.0051,0.00825,0.012966667,0.000683333,0.0,0.0,0.030283333,0.001,0.003116667,0.001266667,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124505,0.284083333,0.0042,0.284083333,0.000283333,0.020166667,0.0664,0.040716667,0.0051,0.008416667,0.012983333,0.000716667,0.0,0.0,0.030266667,0.001,0.003133333,0.001333333,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124506,0.3269,0.004233333,0.3269,0.000283333,0.020266667,0.101716667,0.0407,0.005116667,0.008383333,0.012983333,0.0007,3.33e-05,3.33e-05,0.030283333,0.001016667,0.003133333,0.001366667,0.004233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124507,0.405983333,0.004216667,0.405983333,0.000283333,0.020483333,0.16705,0.040716667,0.00515,0.008366667,0.013083333,0.000716667,3.33e-05,0.0,0.0303,0.001,0.003133333,0.001283333,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124508,0.938933333,0.004216667,0.938933333,0.000433333,0.021383333,0.616666667,0.040266667,0.005383333,0.008616667,0.0134,0.000633333,0.000283333,1.67e-05,0.030233333,0.001,0.003116667,0.001333333,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124509,1.017966667,0.0042,1.017966667,0.000416667,0.021416667,0.638083333,0.040166667,0.005366667,0.008866667,0.013416667,0.000616667,0.000266667,1.67e-05,0.030166667,0.001033333,0.003116667,0.001316667,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124510,1.121833333,0.004233333,1.121833333,0.0004,0.09915,0.66055,0.0401,0.0053,0.008716667,0.013333333,0.000566667,0.000233333,1.67e-05,0.030116667,0.001,0.003133333,0.001216667,0.004233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124511,1.16615,0.004216667,1.16615,0.00035,0.1744,0.634233333,0.040116667,0.005266667,0.008583333,0.0132,0.0006,0.000166667,1.67e-05,0.030083333,0.001016667,0.003116667,0.0013,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124512,1.48965,0.004216667,1.48965,0.0002,0.5003,0.64015,0.040283333,0.005,0.0085,0.012716667,0.000633333,1.67e-05,0.0,0.030016667,0.001,0.003133333,0.001233333,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124513,1.61415,0.004233333,1.61415,0.0002,0.49635,0.655666667,0.040183333,0.004983333,0.008416667,0.012733333,0.000583333,5e-05,1.67e-05,0.029983333,0.001,0.0031,0.1143,0.004233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124514,2.554066667,0.004183333,2.554066667,0.000216667,0.499166667,0.632466667,0.040433333,0.037383333,0.0085,0.01255,0.001366667,0.732816667,1.67e-05,0.0296,0.001033333,0.003116667,0.308933333,0.004183333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124515,2.075316667,0.0042,2.075316667,0.0,0.46045,0.655166667,0.040166667,0.004883333,0.008583333,0.01265,0.000933333,0.276616667,1.67e-05,0.02955,0.001016667,0.003116667,0.31185,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124516,2.479266667,0.00415,2.479266667,5e-05,0.446383333,0.609133333,0.040316667,0.05165,0.00835,0.01255,0.0013,0.696533333,1.67e-05,0.029383333,0.000983333,0.003083333,0.319,0.00415,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124517,1.880283333,0.004166667,1.880283333,8.33e-05,0.034066667,0.5962,0.0399,0.092316667,0.008583333,0.013166667,0.0009,0.4587,1.67e-05,0.0295,0.001033333,0.003116667,0.32195,0.004166667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124518,1.855516667,0.004166667,1.855516667,6.67e-05,0.021083333,0.598183333,0.039883333,0.1434,0.008516667,0.0132,0.000633333,0.375466667,0.0,0.02935,0.000966667,0.0031,0.32515,0.004166667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124519,2.095816667,0.004183333,2.095816667,8.33e-05,0.021016667,0.609683333,0.039966667,0.139583333,0.008716667,0.01315,0.0009,0.614333333,0.0,0.029383333,0.001016667,0.0031,0.327283333,0.004183333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124520,1.918533333,0.0042,1.918533333,8.33e-05,0.0211,0.6002,0.039866667,0.13895,0.008633333,0.013216667,0.00075,0.441983333,1.67e-05,0.029516667,0.000983333,0.003116667,0.328666667,0.0042,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124521,1.8736,0.004183333,1.8736,6.67e-05,0.020916667,0.54535,0.039883333,0.138416667,0.008716667,0.013166667,0.00075,0.459166667,1.67e-05,0.029516667,0.001016667,0.0031,0.3338,0.004183333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124522,1.479866667,0.004216667,1.479866667,6.67e-05,0.020916667,0.478716667,0.03985,0.138316667,0.00855,0.013216667,0.000433333,0.13875,0.0,0.029683333,0.001033333,0.003116667,0.3324,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124523,0.997616667,0.004216667,0.997616667,1.67e-05,0.02025,0.166033333,0.04015,0.137216667,0.008383333,0.013,0.00035,0.034366667,0.0,0.029533333,0.001,0.00315,0.327583333,0.004216667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124524,1.35145,0.004083333,1.35145,5e-05,0.020716667,0.398416667,0.039916667,0.1765,0.0086,0.013116667,0.000266667,0.06325,0.0,0.0293,0.001,0.003116667,0.3248,0.004083333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124525,1.74295,0.004,1.74295,8.33e-05,0.0211,0.65655,0.039666667,0.257033333,0.008566667,0.013283333,3.33e-05,0.03855,0.0,0.029416667,0.001033333,0.0031,0.333933333,0.004,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124526,1.725083333,0.003933333,1.725083333,8.33e-05,0.021083333,0.629833333,0.039716667,0.13785,0.00875,0.01325,0.000466667,0.211583333,1.67e-05,0.029266667,0.001033333,0.0031,0.326133333,0.003933333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124527,1.534983333,0.00385,1.534983333,8.33e-05,0.021133333,0.6293,0.039633333,0.14825,0.008583333,0.013266667,0.000216667,0.00185,3.33e-05,0.029316667,0.001033333,0.0031,0.327566667,0.00385,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124528,1.54965,0.003566667,1.54965,0.0001,0.021133333,0.6546,0.03965,0.1372,0.00855,0.013283333,0.000233333,0.000366667,0.0,0.029183333,0.001016667,0.0031,0.3313,0.003566667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124529,1.454983333,0.003333333,1.454983333,6.67e-05,0.020966667,0.57435,0.03965,0.13655,0.008666667,0.0132,0.000233333,0.0003,1.67e-05,0.029083333,0.001033333,0.0031,0.332933333,0.003333333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124530,1.358333333,0.0031,1.358333333,6.67e-05,0.020816667,0.496316667,0.0397,0.136116667,0.008466667,0.013166667,0.000233333,0.000266667,0.0,0.029116667,0.001016667,0.0031,0.331283333,0.0031,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124531,0.844766667,0.002883333,0.844766667,0.0,0.019916667,0.06625,0.040083333,0.13575,0.008566667,0.01285,0.0003,1.67e-05,1.67e-05,0.029,0.000983333,0.003116667,0.335366667,0.002883333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124532,0.88465,0.0027,0.88465,0.0,0.063866667,0.06445,0.0401,0.13555,0.008316667,0.01275,0.000333333,1.67e-05,1.67e-05,0.028966667,0.001,0.003116667,0.33495,0.0027,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124533,0.912733333,0.002633333,0.912733333,1.67e-05,0.0941,0.063983333,0.040116667,0.134883333,0.00815,0.012733333,0.000316667,0.0,1.67e-05,0.028966667,0.001,0.003116667,0.334283333,0.002633333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124534,1.269566667,0.002616667,1.269566667,0.000216667,0.46035,0.0644,0.04035,0.13435,0.008016667,0.012216667,0.000366667,0.00025,0.0,0.028933333,0.001016667,0.003116667,0.335183333,0.002616667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124535,1.31285,0.002583333,1.31285,0.00025,0.503333333,0.06605,0.0404,0.134083333,0.007933333,0.0122,0.000383333,0.000283333,0.0,0.028833333,0.001,0.0031,0.3351,0.002583333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124536,1.307833333,0.00255,1.307833333,0.00025,0.501283333,0.065483333,0.040416667,0.13385,0.0081,0.012183333,0.000366667,0.000283333,0.0,0.028983333,0.001,0.003133333,0.333366667,0.00255,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124537,1.367766667,0.002583333,1.367766667,0.000233333,0.47165,0.1546,0.040316667,0.1336,0.008,0.012266667,0.000383333,0.000233333,1.67e-05,0.02885,0.001016667,0.0031,0.310816667,0.002583333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124538,1.618933333,0.002633333,1.618933333,0.00015,0.450516667,0.3655,0.04015,0.1336,0.008216667,0.0125,0.000333333,0.0001,0.0,0.028916667,0.001016667,0.003116667,0.333483333,0.002633333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124539,3.160766667,0.002583333,3.160766667,6.67e-05,0.091633333,0.637633333,0.03965,0.13055,0.00855,0.013066667,0.00035,0.0003,0.0,0.029166667,1.611283333,0.0031,0.329316667,0.002583333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124540,2.41225,0.0024,2.41225,8.33e-05,0.02115,0.65365,0.039616667,0.156133333,0.00855,0.013233333,0.00025,0.0004,1.67e-05,0.029066667,0.868266667,0.0031,0.329283333,0.0024,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124541,1.51935,0.002233333,1.51935,0.0001,0.0213,0.641266667,0.039683333,0.126416667,0.00875,0.01335,0.00025,0.00035,1.67e-05,0.029,0.001016667,0.003116667,0.329066667,0.002233333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124542,1.530533333,0.00195,1.530533333,0.0001,0.0213,0.653316667,0.039683333,0.125533333,0.00875,0.013316667,0.00025,0.000333333,0.0,0.02895,0.001016667,0.0031,0.329133333,0.00195,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124543,1.5112,0.001366667,1.5112,8.33e-05,0.021333333,0.636616667,0.039716667,0.124966667,0.008716667,0.013366667,0.000266667,0.000333333,1.67e-05,0.029,0.001016667,0.003133333,0.329716667,0.001366667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124544,1.430866667,0.001616667,1.430866667,6.67e-05,0.021166667,0.570566667,0.039683333,0.1251,0.00865,0.013283333,0.000283333,0.0003,0.0,0.029083333,0.001016667,0.003116667,0.329333333,0.001616667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124545,1.2503,0.001483333,1.2503,6.67e-05,0.020783333,0.42225,0.0397,0.124116667,0.00855,0.013133333,0.000283333,0.0002,1.67e-05,0.029,0.001016667,0.003116667,0.328716667,0.001483333,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124546,0.84745,0.00125,0.84745,0.0,0.020033333,0.065783333,0.040033333,0.14615,0.008316667,0.012883333,0.0003,5e-05,0.0,0.02905,0.001033333,0.003133333,0.324533333,0.00125,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124547,0.81365,0.00165,0.81365,0.0,0.020033333,0.064016667,0.04005,0.123166667,0.0085,0.012883333,0.000366667,1.67e-05,1.67e-05,0.02915,0.001,0.003133333,0.321066667,0.00165,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124548,0.717333333,0.0016,0.717333333,0.0,0.020083333,0.065083333,0.040133333,0.03645,0.008216667,0.012933333,0.000566667,3.33e-05,1.67e-05,0.029,0.000966667,0.00315,0.330916667,0.0016,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124549,0.67205,0.001866667,0.67205,0.0,0.020066667,0.0641,0.040133333,0.005016667,0.00835,0.012916667,0.00065,5e-05,1.67e-05,0.029133333,0.001016667,0.003133333,0.325816667,0.001866667,34.32,clear-night,0.67,9.87,Clear,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0
1452124550,0.69625,0.001383333,0.69625,1.67e-05,0.020133333,0.065933333,0.04015,0.0199,0.0082,0.012966667,0.0006,5e-05,0.0,0.02915,0.001016667,0.00315,0.330683333,0.001383333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124551,0.593316667,0.001316667,0.593316667,0.0,0.02015,0.0655,0.040183333,0.005,0.0084,0.012966667,0.000616667,6.67e-05,1.67e-05,0.029266667,0.001016667,0.003183333,0.331416667,0.001316667,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124552,0.6272,0.0008,0.6272,0.0,0.020116667,0.065116667,0.040216667,0.004966667,0.0083,0.012933333,0.000566667,8.33e-05,0.0,0.0291,0.00105,0.003183333,0.331483333,0.0008,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124553,0.695933333,0.00065,0.695933333,0.0,0.09965,0.06425,0.04025,0.0049,0.008183333,0.01285,0.0006,0.000116667,3.33e-05,0.02915,0.001033333,0.003183333,0.3307,0.00065,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124554,0.749666667,0.00245,0.749666667,3.33e-05,0.110883333,0.065866667,0.04025,0.004883333,0.0082,0.012833333,0.000566667,0.00015,0.0,0.029116667,0.00115,0.0032,0.321516667,0.00245,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124555,1.140616667,0.002833333,1.140616667,0.00025,0.5063,0.06875,0.04055,0.0046,0.007916667,0.012266667,0.0006,0.000483333,0.0,0.02905,0.00105,0.003183333,0.330766667,0.002833333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124556,1.132666667,0.0016,1.132666667,0.00025,0.5038,0.065933333,0.040566667,0.004583333,0.008016667,0.012316667,0.000616667,0.000483333,0.0,0.029033333,0.00105,0.003183333,0.328883333,0.0016,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124557,1.12505,0.001283333,1.12505,0.000266667,0.498683333,0.064833333,0.04055,0.004616667,0.00815,0.012333333,0.000633333,0.0005,0.0,0.029033333,0.001083333,0.0032,0.326866667,0.001283333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124558,1.760583333,0.001916667,1.760583333,0.000316667,0.582083333,0.065516667,0.04035,0.00455,0.007966667,0.012216667,0.000683333,0.000516667,0.0,0.029133333,0.576766667,0.003183333,0.3317,0.001916667,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124559,2.590266667,0.002716667,2.590266667,0.000216667,0.439733333,0.06375,0.04025,0.00465,0.008083333,0.012283333,0.000733333,0.00035,1.67e-05,0.02915,1.598866667,0.0032,0.310783333,0.002716667,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124560,1.5789,0.0064,1.5789,1.67e-05,0.153116667,0.066183333,0.04015,0.004866667,0.008133333,0.012783333,0.00065,0.000133333,0.0,0.029183333,0.825333333,0.0032,0.330766667,0.0064,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124561,0.78085,0.0068,0.78085,1.67e-05,0.154733333,0.065216667,0.040233333,0.004883333,0.008216667,0.012866667,0.0006,0.00015,0.0,0.029166667,0.001066667,0.003216667,0.331516667,0.0068,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124562,0.7848,0.004983333,0.7848,3.33e-05,0.155283333,0.065816667,0.0402,0.004883333,0.008383333,0.012933333,0.000616667,0.00015,0.0,0.029233333,0.001066667,0.003216667,0.331866667,0.004983333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124563,0.7793,0.008083333,0.7793,1.67e-05,0.155283333,0.064733333,0.04025,0.004883333,0.008216667,0.012933333,0.0006,0.00015,0.0,0.0291,0.001083333,0.003233333,0.330566667,0.008083333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124564,0.801533333,0.006583333,0.801533333,1.67e-05,0.155483333,0.0824,0.040233333,0.0049,0.008283333,0.01295,0.000633333,0.000166667,0.0,0.029316667,0.001066667,0.003233333,0.331183333,0.006583333,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
1452124565,0.783916667,0.00685,0.783916667,1.67e-05,0.155516667,0.066983333,0.04025,0.004883333,0.008266667,0.01295,0.000616667,0.00015,1.67e-05,0.029216667,0.00105,0.003216667,0.33075,0.00685,33.92,partly-cloudy-night,0.68,9.94,Partly Cloudy,26.32,1014.94,9.58,0.31,291.0,0.0,24.43,0.0
